gene_name,uniprot_entry,seq_length,saps_propensity,pdps_propensity,mix_ps_propensity,saps_psregion_length,pdps_psregion_length,mix_psregion_length
ABCC2,MRP2_HUMAN,1545,0.13535833,0.20770201,0.21745214,0,0,0
ARHGEF1,ARHG1_HUMAN,912,0.17399873,0.51212174,0.3967498,0,0,0
ERCC4,XPF_HUMAN,916,0.15274099,0.44868103,0.36415815,0,0,0
UFD1,UFD1_HUMAN,307,0.06020243,0.50634074,0.48108992,0,0,0
GLG1,GSLG1_HUMAN,1179,0.7948,0.3868367,0.55473745,87,0,69
UPF1,RENT1_HUMAN,1129,0.7812538,0.73302835,0.77638555,135,206,210
RPL3L,RL3L_HUMAN,407,0.03362031,0.19451585,0.32842016,0,0,0
HPS1,HPS1_HUMAN,700,0.031070258,0.19165692,0.13830984,0,0,0
CDS1,CDS1_HUMAN,461,0.0024538343,0.011507097,0.06308919,0,0,0
DAZL,DAZL_HUMAN,295,0.7351638,0.8001569,0.8124243,97,100,237
COPS5,CSN5_HUMAN,334,0.043612532,0.443494,0.21330205,0,0,0
GATA6,GATA6_HUMAN,595,0.840481,0.47450393,0.78735584,173,33,280
SLC5A5,SC5A5_HUMAN,643,0.25453946,0.0006619795,0.09398595,0,0,0
FGF13,FGF13_HUMAN,245,0.05619399,0.19647488,0.40572843,0,0,0
FGF14,FGF14_HUMAN,247,0.17423832,0.1231126,0.30705717,0,0,0
GPKOW,GPKOW_HUMAN,476,0.31468397,0.61456585,0.60753745,0,147,143
MAP4K1,M4K1_HUMAN,833,0.20295028,0.39516506,0.62606084,0,0,78
SMARCC1,SMRC1_HUMAN,1105,0.88588446,0.70185727,0.8835589,234,537,505
SMARCD2,SMRD2_HUMAN,531,0.91115665,0.8444994,0.8697728,137,190,150
RAB8B,RAB8B_HUMAN,207,9.90822e-05,0.72121286,0.25189433,0,0,0
PTPRN2,PTPR2_HUMAN,1015,0.038695276,0.1723905,0.16922624,0,0,0
BAD,BAD_HUMAN,168,0.1710852,0.004197406,0.25408235,0,0,0
EXTL1,EXTL1_HUMAN,676,0.0070517743,0.07878022,0.12468301,0,0,0
KHSRP,FUBP2_HUMAN,711,0.9655471,0.9055877,0.90469044,474,537,711
GCDH,GCDH_HUMAN,438,0.028741593,0.045798168,0.14971688,0,0,0
FOXJ1,FOXJ1_HUMAN,421,0.28364214,0.53013676,0.55964386,0,52,72
KCNN1,KCNN1_HUMAN,543,0.46963,0.24492769,0.36989278,0,0,0
KCNB2,KCNB2_HUMAN,911,0.30859596,0.43410784,0.33778113,0,0,0
PRG4,PRG4_HUMAN,1404,0.8967083,0.7087749,0.85113096,534,82,720
TNFRSF14,TNR14_HUMAN,283,0.08187346,0.050871264,0.10640882,0,0,0
SLCO2A1,SO2A1_HUMAN,643,0.0022007176,0.004832629,0.046672802,0,0,0
RIT1,RIT1_HUMAN,219,0.00023234198,0.6275068,0.23056713,0,36,0
SNAPC3,SNPC3_HUMAN,411,0.0010196208,0.10976446,0.12901987,0,0,0
PEX13,PEX13_HUMAN,403,0.84078485,0.36289892,0.74216527,119,0,112
TNPO1,TNPO1_HUMAN,898,0.037779503,0.84162474,0.56710535,0,214,49
ARHGEF2,ARHG2_HUMAN,986,0.66142225,0.6106328,0.438574,171,40,0
EMG1,NEP1_HUMAN,244,0.25410622,0.30037573,0.48176098,0,0,39
NINJ1,NINJ1_HUMAN,152,0.17233963,0.045983817,0.1801615,0,0,0
IRF7,IRF7_HUMAN,503,0.05316847,0.13977847,0.2508509,0,0,0
DLX4,DLX4_HUMAN,240,0.023355974,0.02474657,0.11868553,0,0,0
CLP1,CLP1_HUMAN,425,0.03229115,0.47614264,0.31647947,0,0,0
GLMN,GLMN_HUMAN,594,0.012908628,0.28339463,0.18418846,0,0,0
KAT5,KAT5_HUMAN,513,0.040467568,0.56495184,0.62912136,0,36,120
BRF1,TF3B_HUMAN,677,0.4702714,0.57939994,0.6212573,0,53,188
USP13,UBP13_HUMAN,863,0.15404393,0.5299805,0.53510964,0,35,0
DVL3,DVL3_HUMAN,716,0.7400432,0.5874395,0.72194564,141,0,202
USP9X,USP9X_HUMAN,2554,0.6030543,0.57073796,0.71372175,53,49,127
USP7,UBP7_HUMAN,1102,0.26320836,0.6019157,0.57382786,0,96,82
NAA80,NAA80_HUMAN,286,0.0054857014,0.028803807,0.10980427,0,0,0
CD101,IGSF2_HUMAN,1021,0.00019926818,0.00032776626,0.03711263,0,0,0
CUL5,CUL5_HUMAN,780,0.025235027,0.5239569,0.21983238,0,0,0
TNFRSF25,TNR25_HUMAN,417,0.011973617,0.020360181,0.13116795,0,0,0
STMN2,STMN2_HUMAN,179,0.23783712,0.5684434,0.4878487,0,40,35
ATP6V0A1,VPP1_HUMAN,837,0.021226723,0.19111075,0.1317584,0,0,0
LPP,LPP_HUMAN,612,0.85024804,0.6832298,0.8384787,171,331,352
RBPMS,RBPMS_HUMAN,196,0.10640867,0.6855963,0.68304455,0,77,115
EXT2,EXT2_HUMAN,718,0.00023576066,0.03371129,0.07873498,0,0,0
ART4,NAR4_HUMAN,314,0.00056928117,0.025202358,0.045477126,0,0,0
MED12,MED12_HUMAN,2177,0.94805276,0.630314,0.8876241,205,64,443
H2AC6,H2A1C_HUMAN,130,0.07288428,0.5810008,0.52924746,0,0,0
H2BC9,H2B1H_HUMAN,126,0.002936072,0.581843,0.5533783,0,37,39
ATP2A3,AT2A3_HUMAN,999,0.13739868,0.43631926,0.23773034,0,0,0
P2RX5,P2RX5_HUMAN,444,0.02456885,0.0074590193,0.06567232,0,0,0
BHMT,BHMT1_HUMAN,406,0.00022872056,0.041465476,0.2337527,0,0,0
RNASE6,RNAS6_HUMAN,150,0.0015163282,3.8141494e-05,0.018266048,0,0,0
PTP4A1,TP4A1_HUMAN,173,0.00052731344,0.10535636,0.12742332,0,0,0
WNT2B,WNT2B_HUMAN,391,0.37350616,0.019968625,0.2563845,0,0,0
WNT8B,WNT8B_HUMAN,351,0.31531435,0.008750824,0.18101795,0,0,0
HGD,HGD_HUMAN,445,0.0029123977,0.09265696,0.16089162,0,0,0
PHKB,KPBB_HUMAN,1093,0.20673315,0.38594013,0.21996167,0,0,0
MR1,HMR1_HUMAN,341,0.028048089,0.02818566,0.119430676,0,0,0
TSLP,TSLP_HUMAN,159,0.00041954537,0.0006644421,0.04091986,0,0,0
SCAMP4,SCAM4_HUMAN,229,0.53934944,0.28993803,0.52202034,50,0,43
UCN3,UCN3_HUMAN,161,0.0132024065,0.010192563,0.13353327,0,0,0
TSR2,TSR2_HUMAN,191,0.07969551,0.5159506,0.56626695,0,60,54
FATE1,FATE1_HUMAN,183,0.18425474,0.21046376,0.29381272,0,0,0
GTF3C6,TF3C6_HUMAN,213,0.14878839,0.38421607,0.3585281,0,0,0
NKD2,NKD2_HUMAN,451,0.28115433,0.24674618,0.55506796,0,0,0
KISS1R,KISSR_HUMAN,398,0.02478874,3.4072556e-05,0.009964852,0,0,0
HPS3,HPS3_HUMAN,1004,0.0060302992,0.16985932,0.20721984,0,0,0
LHX4,LHX4_HUMAN,390,0.24671872,0.35814807,0.56694996,0,0,126
SMARCE1,SMCE1_HUMAN,411,0.6391446,0.6975535,0.7815255,53,205,305
CAVIN3,CAVN3_HUMAN,261,0.68249977,0.70897937,0.42383203,114,36,0
RFK,RIFK_HUMAN,155,0.015888128,0.11310451,0.17008537,0,0,0
NKD1,NKD1_HUMAN,470,0.25532246,0.03580623,0.33211213,0,0,0
FBXW7,FBXW7_HUMAN,707,0.5572757,0.5000656,0.7339407,109,0,291
CNKSR1,CNKR1_HUMAN,720,0.24083547,0.2456501,0.39967948,0,0,0
POP5,POP5_HUMAN,163,0.017099347,0.03394231,0.19539067,0,0,0
MYDGF,MYDGF_HUMAN,173,0.04246734,0.056877643,0.14774129,0,0,0
SLC38A4,S38A4_HUMAN,547,0.0012760556,0.12126968,0.11115527,0,0,0
ZKSCAN4,ZKSC4_HUMAN,545,0.3169474,0.020663729,0.61020845,0,0,148
BORCS5,BORC5_HUMAN,196,0.01873915,0.06908192,0.12641451,0,0,0
IL22RA2,I22R2_HUMAN,263,0.0024186138,1.6949318e-05,0.032636512,0,0,0
RNF34,RNF34_HUMAN,372,0.102121055,0.2162466,0.28393754,0,0,0
ABTB1,ABTB1_HUMAN,478,0.034808215,0.74598575,0.50501764,0,143,0
TMEM54,TMM54_HUMAN,222,0.0019438986,1.4120646e-05,0.008397374,0,0,0
MAL2,MAL2_HUMAN,176,0.0049134432,0.04510833,0.13312897,0,0,0
LSM10,LSM10_HUMAN,123,0.0075106374,0.22013628,0.34796077,0,0,0
YIPF5,YIPF5_HUMAN,257,0.8314686,0.5807272,0.782259,87,86,89
UBE2F,UBE2F_HUMAN,185,0.0030194637,0.16168627,0.1513116,0,0,0
PIGT,PIGT_HUMAN,578,0.00060016196,0.017876184,0.04356831,0,0,0
IGSF8,IGSF8_HUMAN,613,0.00012626806,0.00030400523,0.038013496,0,0,0
FBXO32,FBX32_HUMAN,355,0.016923662,0.061502587,0.102395,0,0,0
TOP1MT,TOP1M_HUMAN,601,0.13214417,0.54354346,0.43477565,0,107,0
TRIM63,TRI63_HUMAN,353,0.066039264,0.34651604,0.4258964,0,0,0
RAB24,RAB24_HUMAN,203,5.9365953e-05,0.54141915,0.1894771,0,0,0
PPP2R3C,P2R3C_HUMAN,453,0.0006099387,0.2549147,0.15223572,0,0,0
OSBP2,OSBP2_HUMAN,916,0.12676676,0.26726007,0.29148185,0,0,0
L3MBTL2,LMBL2_HUMAN,705,0.08321415,0.6482528,0.68471706,0,83,212
ITFG2,ITFG2_HUMAN,447,0.0018483332,0.016497009,0.16314761,0,0,0
SLC35B4,S35B4_HUMAN,331,7.563058e-05,3.0558258e-05,0.023657728,0,0,0
NEIL2,NEIL2_HUMAN,332,0.003481174,0.032725085,0.14457688,0,0,0
ZNF622,ZN622_HUMAN,477,0.02237105,0.63363093,0.65355104,0,171,196
TMEM203,TM203_HUMAN,136,0.0004108576,9.248866e-06,0.011608141,0,0,0
HDAC10,HDA10_HUMAN,669,0.31474057,0.1335977,0.38281918,0,0,0
GFM2,RRF2M_HUMAN,779,0.20008905,0.7135891,0.39587143,0,150,0
UBE2E3,UB2E3_HUMAN,207,0.093512155,0.41389084,0.3765704,0,0,0
NT5C3B,5NT3B_HUMAN,300,0.0005950006,0.13140607,0.099011675,0,0,0
WBP2,WBP2_HUMAN,261,0.6199827,0.63815063,0.84375894,67,52,164
FBXW5,FBXW5_HUMAN,566,0.0021537752,0.09945146,0.31320733,0,0,0
PSMG2,PSMG2_HUMAN,264,0.0004972639,0.0009774235,0.036430527,0,0,0
NCLN,NCLN_HUMAN,563,0.0025599338,0.043972664,0.080717415,0,0,0
TEKT1,TEKT1_HUMAN,418,0.27487892,0.41010317,0.22326557,0,0,0
MUL1,MUL1_HUMAN,352,0.027070582,0.008504207,0.101886734,0,0,0
MRTFA,MRTFA_HUMAN,931,0.68177545,0.6679865,0.72283655,155,278,365
SPTSSA,SPTSA_HUMAN,71,0.00027941618,0.00018841002,0.02538525,0,0,0
ZDHHC16,ZDH16_HUMAN,377,0.009408464,0.00656209,0.041560553,0,0,0
PMEPA1,PMEPA_HUMAN,287,0.37921375,0.26825207,0.37501067,0,0,0
RILPL2,RIPL2_HUMAN,211,0.32682025,0.3739368,0.3723469,0,0,0
TMBIM1,LFG3_HUMAN,311,0.8174745,0.6369761,0.8418349,86,84,86
ST6GALNAC6,SIA7F_HUMAN,333,0.0006890936,0.0017248178,0.045351546,0,0,0
ERGIC1,ERGI1_HUMAN,290,0.0035119927,0.08449042,0.11251464,0,0,0
UTP4,UTP4_HUMAN,686,0.0004134216,0.09861207,0.3324014,0,0,0
GTPBP3,GTPB3_HUMAN,492,0.5005141,0.26808828,0.2649805,0,0,0
TBRG4,FAKD4_HUMAN,631,0.00013312575,0.01867214,0.07394075,0,0,0
MTARC2,MARC2_HUMAN,335,0.12661836,0.03948091,0.1146415,0,0,0
RELT,TR19L_HUMAN,430,0.27243465,0.088655576,0.21233311,0,0,0
H2BC1,H2B1A_HUMAN,127,0.00032987152,0.22785778,0.2968668,0,0,0
TENT5B,TET5B_HUMAN,425,0.022160847,0.20362274,0.15990481,0,0,0
GAL3ST3,G3ST3_HUMAN,431,0.067807354,0.13884199,0.26353526,0,0,0
TMEM106A,T106A_HUMAN,262,5.6373043e-05,0.00077396265,0.048789844,0,0,0
FAM162A,F162A_HUMAN,154,0.00071112823,0.017728083,0.1723132,0,0,0
SLC35C1,FUCT1_HUMAN,364,0.0019277185,0.00017298138,0.048347544,0,0,0
MYL11,MYL11_HUMAN,169,0.12702362,0.335634,0.39409596,0,0,0
CCDC47,CCD47_HUMAN,483,0.18589343,0.44779548,0.64275277,0,0,72
RNF166,RN166_HUMAN,237,0.20798886,0.17553486,0.3835331,0,0,0
SPSB4,SPSB4_HUMAN,273,0.01648127,0.0066100964,0.18272695,0,0,0
SYAP1,SYAP1_HUMAN,352,0.3341868,0.593923,0.47094196,35,60,35
ADIPOR1,PAQR1_HUMAN,375,0.0030141685,0.024971265,0.14735845,0,0,0
TP53INP1,T53I1_HUMAN,240,0.009511853,0.13981959,0.26057673,0,0,0
TMEM230,TM230_HUMAN,120,0.0006124722,0.11640887,0.09112708,0,0,0
RERG,RERG_HUMAN,199,0.00015663113,0.589994,0.23717554,0,42,0
MARVELD3,MALD3_HUMAN,401,0.8159008,0.76414454,0.81180173,141,119,152
TRIM52,TRI52_HUMAN,297,0.4101811,0.45386505,0.6427801,48,0,104
EXOC4,EXOC4_HUMAN,974,0.043827973,0.3164254,0.18220279,0,0,0
AZIN2,AZIN2_HUMAN,460,0.0022706948,0.008380795,0.10327134,0,0,0
MAGOHB,MGN2_HUMAN,148,0.0033741973,0.35758373,0.20212314,0,0,0
COL26A1,COQA1_HUMAN,441,0.5547245,0.13574952,0.45433107,54,0,57
RFT1,RFT1_HUMAN,541,0.007733771,0.00013682105,0.041624166,0,0,0
JAKMIP2,JKIP2_HUMAN,810,0.58703965,0.86334676,0.5659805,0,399,0
NTAN1,NTAN1_HUMAN,310,0.34434533,0.11155008,0.120979644,0,0,0
FERMT2,FERM2_HUMAN,680,0.017803786,0.5050952,0.38950947,0,0,0
PNPLA2,PLPL2_HUMAN,504,0.05270008,0.19519797,0.12283641,0,0,0
FUBP1,FUBP1_HUMAN,644,0.96006393,0.933251,0.8927539,373,455,644
TTC17,TTC17_HUMAN,1141,0.2904877,0.5660938,0.40317345,0,66,0
SLC25A46,S2546_HUMAN,418,0.2783123,0.015364565,0.2947346,0,0,0
LRRC59,LRC59_HUMAN,307,0.23394041,0.44562942,0.5439326,0,66,75
NABP1,SOSB2_HUMAN,204,0.6788813,0.66639316,0.7691983,90,142,204
RAB7B,RAB7B_HUMAN,199,0.0001569752,0.5288268,0.18887112,0,0,0
CLUAP1,CLUA1_HUMAN,413,0.22048147,0.63551587,0.4553865,0,171,0
VTI1A,VTI1A_HUMAN,217,0.033433888,0.13682422,0.15373616,0,0,0
APOBEC3D,ABC3D_HUMAN,386,0.0006000983,0.0042091804,0.13149211,0,0,0
TMEM143,TM143_HUMAN,459,0.06932215,0.20408821,0.13348535,0,0,0
ACD,ACD_HUMAN,458,0.007384562,0.0028543612,0.051475037,0,0,0
ZUP1,ZUP1_HUMAN,578,0.47278294,0.354886,0.48054376,63,37,57
ESAM,ESAM_HUMAN,390,0.03465291,0.005359908,0.09627916,0,0,0
PBXIP1,PBIP1_HUMAN,731,0.68757164,0.15779254,0.5990375,68,0,96
CIDEC,CIDEC_HUMAN,238,0.0005244363,0.028444733,0.07590608,0,0,0
MCUR1,MCUR1_HUMAN,359,0.083566934,0.1375726,0.18377806,0,0,0
RPE,RPE_HUMAN,228,0.00029022858,0.0013325165,0.22224657,0,0,0
E2F7,E2F7_HUMAN,911,0.23016973,0.5330132,0.5309033,0,33,35
VOPP1,VOPP1_HUMAN,172,0.59989876,0.25958785,0.7474784,49,0,83
VPS33A,VP33A_HUMAN,596,0.014384297,0.49479446,0.25190607,0,35,0
RAB37,RAB37_HUMAN,223,0.0012392655,0.55339235,0.2118353,0,0,0
MIB2,MIB2_HUMAN,955,0.6437138,0.82758063,0.75441533,142,321,359
EME1,EME1_HUMAN,570,0.3113542,0.4719943,0.4748397,0,0,34
FKBP10,FKB10_HUMAN,582,0.7042365,0.02763543,0.5978007,117,0,69
TTC28,TTC28_HUMAN,2481,0.5653621,0.7516032,0.6571213,45,166,266
EEF1AKMT3,EFMT3_HUMAN,226,0.00921222,0.0023730013,0.13857535,0,0,0
ISG20,ISG20_HUMAN,181,9.8136734e-05,0.08496609,0.12833856,0,0,0
RAD51AP1,R51A1_HUMAN,352,0.110304974,0.64057994,0.626963,0,130,81
UBE2W,UBE2W_HUMAN,151,0.0027387405,0.057516497,0.113199756,0,0,0
DACT3,DACT3_HUMAN,629,0.58425134,0.26864463,0.4123567,36,0,0
TMEM45B,TM45B_HUMAN,275,0.0007349943,5.0769606e-05,0.0282213,0,0,0
ARK2N,ARK2N_HUMAN,404,0.33607203,0.47915635,0.5471636,0,0,70
EXOSC8,EXOS8_HUMAN,276,0.09813471,0.43569303,0.31279677,0,0,0
AKT1S1,AKTS1_HUMAN,256,0.39176434,0.55843467,0.46859026,0,0,0
TMEM18,TMM18_HUMAN,140,0.00055184297,5.1564613e-05,0.0934628,0,0,0
TOMM6,TOM6_HUMAN,74,0.030848777,0.09638091,0.1364505,0,0,0
ARRDC3,ARRD3_HUMAN,414,0.0052060015,0.0112319095,0.1327986,0,0,0
RGMA,RGMA_HUMAN,450,0.09185725,0.25758415,0.20219132,0,0,0
LDAF1,LDAF1_HUMAN,161,0.0013631952,0.004636134,0.041938465,0,0,0
SH3KBP1,SH3K1_HUMAN,665,0.55825526,0.9197639,0.7592888,0,401,435
CREB3L1,CR3L1_HUMAN,519,0.20702145,0.56953394,0.55260336,0,46,71
SLCO4A1,SO4A1_HUMAN,722,0.024146538,0.00394916,0.08105253,0,0,0
PHF21A,PF21A_HUMAN,680,0.7103814,0.7887573,0.8075055,193,265,386
SPSB1,SPSB1_HUMAN,273,0.014160712,0.041652337,0.21132727,0,0,0
SKA1,SKA1_HUMAN,255,0.2552172,0.516457,0.34954494,0,49,0
TMIGD2,TMIG2_HUMAN,282,0.056232803,0.0005623817,0.09198538,0,0,0
NACC2,NACC2_HUMAN,587,0.52618015,0.6337067,0.66348666,40,204,179
RNF25,RNF25_HUMAN,459,0.4256546,0.61546427,0.5280977,39,51,43
SLC22A18,S22AI_HUMAN,424,0.05769674,0.07264126,0.1411689,0,0,0
APH1A,APH1A_HUMAN,265,0.008534076,0.0010816162,0.02396582,0,0,0
AIDA,AIDA_HUMAN,306,0.17303573,0.35824254,0.29928803,0,0,0
PINX1,PINX1_HUMAN,328,0.5195837,0.63578683,0.64669967,34,94,206
ANKRD9,ANKR9_HUMAN,317,0.14703196,0.20084372,0.18779564,0,0,0
ARL8A,ARL8A_HUMAN,186,5.4483466e-05,0.39547873,0.18408631,0,0,0
TADA1,TADA1_HUMAN,335,0.05971712,0.4514145,0.4131601,0,0,0
OTULIN,OTUL_HUMAN,352,0.23701444,0.5276496,0.47256327,0,0,44
CHCHD1,CHCH1_HUMAN,118,0.010321439,0.006274637,0.0771827,0,0,0
PPWD1,PPWD1_HUMAN,646,0.2994942,0.43514556,0.4540113,0,0,0
SGK3,SGK3_HUMAN,496,0.0019769673,0.60131323,0.5033898,0,42,0
COA7,COA7_HUMAN,231,0.0011444225,0.25488916,0.42186975,0,0,0
ZNF669,ZN669_HUMAN,464,0.24955861,0.048864614,0.6524457,0,0,162
ZBTB8A,ZBT8A_HUMAN,441,0.15988544,0.33334103,0.3505562,0,0,0
TESC,CHP3_HUMAN,214,0.0036470485,0.0715114,0.13395599,0,0,0
CENPT,CENPT_HUMAN,561,0.41079265,0.3197828,0.34542406,34,0,0
ALKBH8,ALKB8_HUMAN,664,0.005794066,0.59295356,0.4997611,0,68,0
UPRT,UPP_HUMAN,309,0.13247886,0.07780311,0.12569287,0,0,0
TAMM41,TAM41_HUMAN,452,0.0016543597,0.17354144,0.1316786,0,0,0
MOAP1,MOAP1_HUMAN,351,0.19303092,0.5664998,0.37745434,0,41,0
DOCK10,DOC10_HUMAN,2186,0.025678834,0.5334934,0.41215435,0,0,34
ATG2B,ATG2B_HUMAN,2078,0.06338243,0.4443944,0.361165,0,0,0
SARAF,SARAF_HUMAN,339,0.76305115,0.057807524,0.7656248,118,0,131
PLD4,PLD4_HUMAN,506,0.00018893695,0.0012623088,0.07848006,0,0,0
LENG1,LENG1_HUMAN,264,0.64050007,0.5932096,0.5336026,0,67,0
TBC1D20,TBC20_HUMAN,403,0.09449745,0.4805935,0.39306098,0,0,0
ZBTB9,ZBTB9_HUMAN,473,0.39119464,0.2450346,0.59658015,0,0,99
MIEF2,MID49_HUMAN,454,0.07715841,0.1343156,0.18472478,0,0,0
DHX58,DHX58_HUMAN,678,0.2641335,0.38943925,0.41777438,0,36,0
FGGY,FGGY_HUMAN,551,0.033124838,0.31248593,0.36049286,0,0,0
ARMC5,ARMC5_HUMAN,935,0.3021819,0.7355744,0.52117956,0,46,0
GALM,GALM_HUMAN,342,0.059923224,0.51301676,0.32241136,0,0,0
SYTL4,SYTL4_HUMAN,671,0.103281036,0.19794428,0.2795194,0,0,0
PYCR2,P5CR2_HUMAN,320,0.12170587,0.0050454023,0.3731014,0,0,0
ULK4,ULK4_HUMAN,1275,0.04302149,0.7936013,0.6554082,0,156,144
ZNF524,ZN524_HUMAN,264,0.20288229,0.4878494,0.58712107,0,37,74
ROPN1L,ROP1L_HUMAN,230,0.0060003917,0.21554728,0.15655062,0,0,0
DCPS,DCPS_HUMAN,337,0.047484335,0.4172172,0.38381046,0,0,0
ENTR1,ENTR1_HUMAN,435,0.2930372,0.3355931,0.33675528,0,0,0
BIRC7,BIRC7_HUMAN,298,0.0151413735,0.026329514,0.14845592,0,0,0
INTS12,INT12_HUMAN,462,0.22655745,0.64365757,0.6288948,0,105,217
NSUN4,NSUN4_HUMAN,384,0.00022421176,0.002890073,0.16370684,0,0,0
RHBDF1,RHDF1_HUMAN,855,0.0017481477,0.029839333,0.12301965,0,0,0
PPCDC,COAC_HUMAN,204,0.00033530517,0.089861386,0.11227014,0,0,0
TM4SF18,T4S18_HUMAN,201,0.00582131,4.4833146e-06,0.010246545,0,0,0
CHMP4C,CHM4C_HUMAN,233,0.24847254,0.37692347,0.4455661,0,0,0
TIFA,TIFA_HUMAN,184,0.0015531739,0.045711555,0.060959823,0,0,0
CTHRC1,CTHR1_HUMAN,243,0.3526531,0.050094683,0.26783174,0,0,0
EAF2,EAF2_HUMAN,260,0.3289131,0.2616697,0.34962457,0,0,0
ZNF653,ZN653_HUMAN,615,0.54168576,0.62698,0.7010859,0,179,328
RPUSD4,RUSD4_HUMAN,377,0.09617071,0.2912467,0.32852185,0,0,0
ACSF2,ACSF2_HUMAN,615,0.0021570525,0.10958989,0.3834092,0,0,0
EVI5L,EVI5L_HUMAN,794,0.6300461,0.61069846,0.3412119,207,76,0
LRRC45,LRC45_HUMAN,670,0.55103856,0.62862706,0.44370097,0,46,0
GCC1,GCC1_HUMAN,775,0.5325974,0.7654768,0.36234865,0,255,0
GRAMD1A,ASTRA_HUMAN,724,0.023365282,0.30719656,0.22958787,0,0,0
TLCD1,TLCD1_HUMAN,247,0.00087159954,6.649101e-05,0.015651297,0,0,0
SLC25A36,S2536_HUMAN,311,0.008454042,2.0522808e-05,0.16496593,0,0,0
HAUS1,HAUS1_HUMAN,278,0.063777305,0.22025642,0.18123674,0,0,0
FAF2,FAF2_HUMAN,445,0.4634903,0.5648758,0.5273558,0,80,61
PLEKHB2,PKHB2_HUMAN,222,0.66446483,0.55320895,0.82346123,60,34,100
CCDC124,CC124_HUMAN,223,0.19568317,0.61031985,0.660684,0,115,84
FOXRED1,FXRD1_HUMAN,486,0.0014944689,0.0035317715,0.081832595,0,0,0
OPTN,OPTN_HUMAN,577,0.60205245,0.63318026,0.3982486,32,61,0
AP2M1,AP2M1_HUMAN,435,0.19875821,0.37871754,0.2568665,0,0,0
TUBGCP3,GCP3_HUMAN,907,0.21233857,0.31160554,0.30978703,0,0,0
NTNG2,NTNG2_HUMAN,530,0.0012889334,0.0021449134,0.068702556,0,0,0
ZNF501,ZN501_HUMAN,271,0.46792603,0.037425537,0.71634287,0,0,271
DDIT4L,DDT4L_HUMAN,193,0.00023032876,0.00075820106,0.036495224,0,0,0
FAM241B,F241B_HUMAN,121,0.73039824,0.51966846,0.65988725,76,61,71
GPRASP2,GASP2_HUMAN,838,0.36996514,0.5603433,0.7576467,0,0,244
RCN3,RCN3_HUMAN,328,0.09108919,0.09973696,0.14132102,0,0,0
RASD2,RHES_HUMAN,266,7.845841e-05,0.36184782,0.126698,0,0,0
ORAI1,ORAI1_HUMAN,301,0.35563287,0.011085418,0.2594506,0,0,0
HAVCR1,HAVR1_HUMAN,364,0.0093362555,0.031904764,0.09309952,0,0,0
NMD3,NMD3_HUMAN,503,0.1055397,0.44626063,0.4741786,0,0,0
COQ8B,COQ8B_HUMAN,544,0.037317343,0.0092953155,0.09163187,0,0,0
RNF183,RN183_HUMAN,192,0.009145549,0.016947942,0.07130733,0,0,0
REPS1,REPS1_HUMAN,796,0.6202088,0.6486017,0.6906758,79,202,281
HVCN1,HVCN1_HUMAN,273,0.14640605,0.30269283,0.285752,0,0,0
EID2B,EID2B_HUMAN,161,0.19836655,0.2557039,0.33630028,0,0,0
ZG16B,PAUF_HUMAN,172,0.015329841,0.0004866589,0.03830829,0,0,0
RAB39B,RB39B_HUMAN,213,9.938817e-05,0.6722957,0.21189007,0,0,0
DNAJC19,TIM14_HUMAN,116,0.0035102968,0.050589036,0.17350414,0,0,0
HDAC11,HDA11_HUMAN,347,0.022713203,0.11062777,0.26659986,0,0,0
RMDN1,RMD1_HUMAN,314,0.0006515368,0.13062696,0.13306674,0,0,0
FXYD5,FXYD5_HUMAN,178,0.0015862195,0.0068016774,0.050652016,0,0,0
OTUB2,OTUB2_HUMAN,234,0.0008007004,0.2516884,0.098021045,0,0,0
NUDT16,NUD16_HUMAN,195,0.013576759,0.041814722,0.443221,0,0,0
ANAPC16,APC16_HUMAN,110,0.0019086575,0.0021316647,0.10978558,0,0,0
ESS2,ESS2_HUMAN,476,0.29421148,0.5405413,0.4636473,0,0,0
CMBL,CMBL_HUMAN,245,0.0017191486,0.15074238,0.21231446,0,0,0
MSI2,MSI2H_HUMAN,328,0.8109872,0.85952663,0.8537792,131,238,328
SNRNP40,SNR40_HUMAN,357,0.14777724,0.069789626,0.4629078,0,0,0
RMC1,RMC1_HUMAN,657,0.00026799508,0.109512255,0.16099122,0,0,0
ERP27,ERP27_HUMAN,273,0.0015643712,0.069689974,0.10453019,0,0,0
VWCE,VWCE_HUMAN,955,0.37776902,0.05784642,0.58886045,0,0,82
TBC1D31,TBC31_HUMAN,1066,0.35201806,0.51733327,0.4921705,0,36,58
MTFMT,FMT_HUMAN,389,0.016637037,0.01123014,0.14584732,0,0,0
STARD4,STAR4_HUMAN,205,0.00029870105,0.28630513,0.14562145,0,0,0
BPIFA2,BPIA2_HUMAN,249,0.068302676,0.083404034,0.2547292,0,0,0
ARHGEF26,ARHGQ_HUMAN,871,0.4327089,0.54152924,0.5085993,0,62,38
MUCL1,MUCL1_HUMAN,90,0.14618005,0.40966266,0.47543374,0,0,56
LGALS12,LEG12_HUMAN,336,0.0040999586,0.012541555,0.13559087,0,0,0
DNAH11,DYH11_HUMAN,4516,0.089136496,0.6739075,0.30247197,0,353,0
ATG4C,ATG4C_HUMAN,458,0.0054268115,0.11581211,0.14457625,0,0,0
ZBTB10,ZBT10_HUMAN,871,0.6842371,0.43112192,0.68474776,177,0,156
